QUEST_LV_0400_20171128_001824	You must work to weaken the Black Harugal before using the Orb.	검은 하루갈의 상태를 약하게 만드시고 사용하시는 게 좋습니다.				아가일라 플러리의 환영
QUEST_LV_0400_20171128_001825	And when you use the Mark of Identification, a red glow will appear over the head of Ambition Hauberk's elite servant. 	피아식별의 인장을 사용하면 야망의 하우벅 부하임을 알리는 빨간 빛이 머리 위에 생길겁니다.				아가일라 플러리 환영
QUEST_LV_0400_20171128_001826	Ambition Hauberk will definitely go to Deception Hauberk.	야망의 하우벅이 곧 기만의 하우벅에게로 갈 겁니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001827	Wait one moment.	잠시만요.				오위니아 딜벤
QUEST_LV_0400_20171128_001828	Since Elite King Hammer has not returned, distrust has grown inside Suspicion Hauberk. He is on his way to Deception Hauberk.	지금 의심의 하우벅이 자신의 부하 킹 해머가 오질 않자 마음에 의심이 생겼는지 기만의 하우벅에게로 가고 있군요.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001829	Give Monk Aistis Flurry's Device Parts and alter the equipment.{nl}When that is completed, Ambition Hauberk and Suspicion Hauberk will draw near.	수도사 아이스티스에게 플러리의 부품을 줘서 시설을 개조하게 만드십시오.{nl}그가 다 개조할 때쯤 해서 야망의 하우벅과 의심의 하우벅이 들이 닥칠 겁니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001830	If Suspicion Hauberk and Ambition Hauberk see Deception Hauberk with humans, they will not stand idly by.{nl}Especially Ambition Hauberk.	기만의 하우벅이 인간들과 같이 있는 모습을 본 의심의 하우벅과 야망의 하우벅은 가만히 있지 않으려고 할겁니다.{nl}특히 야망의 하우벅은 말이죠.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001831	When it appears that they will start to fight, Revelator, turn on the altered system.{nl}The Hauberks will back off when it reacts.	서로 공격할 시기만 노리고 있을 텐데 이 때 계시자, 당신이 개조가 완료된 시설을 작동시키세요.{nl}이럼 하우벅들은 시설에 공격을 받고 주춤거릴 겁니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001832	Well then, take the portal device besides me and be on your way.	그럼 제가 나타나 근처에 있는 포탈 장치를 가동시킬 테니 그것을 타십시오.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001833	What took you so long?	왜 이리 늦으신거죠?				수도사 아이스티스
QUEST_LV_0400_20171128_001834	It took you this long to find the parts? Well let me see the parts.	플러리의 부품을 찾느라 늦었다고요?{nl}부품 이리 주시죠.				수도사 아이스티스
QUEST_LV_0400_20171128_001835	You did not falter in this situation at all. Well done.{nl}Just as we prepared, the Hauberks will fight amongst themselves.	그 상황에서도 당황하지 않고 정말 잘 하셨습니다.{nl}저희가 준비한대로 하우벅끼리 싸우게 만들었습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001836	There is great power in the Contract Token that will inflict both damage and sap one's energy.{nl}However, you cannot be careless.	얼마 안 있어 계약의 증표 안에 있는 힘을 사용하려다가 큰 피해를 입어 많은 힘을 소진하게 될 겁니다.{nl}하지만 그래도 방심할 순 없습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001837	Hauberk will sustain a great amount of damage, but he will be stronger and will recover quickly.	많은 상처을 입더라도 하나가 된 하우벅은 과거보다 더 강해지고 상처 또한 금방 회복되죠.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001838	Before Hauberk completely retains his power, all of Narvas Temple's energy will be directed to one location in order to defeat him.	완전히 힘을 회복하기 전에 하우벅을 처치하기 위해서 나르바스 사원의 모든 에너지를 한 곳에 집중 할 겁니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001839	I am speaking of the systems Aistis altered.{nl}In the Temple's control system is the Central Control Terminal. The Central Control Terminal will change the system's function set up.{nl}I can change the system myself but I cannot make the final decision. 	바로 아이스티스가 개조한 시설에다 말이죠.{nl}우선 그러기 위해서는 사원 시설 제어실에 있는 사원 중앙 제어 장치를 고쳐서 기능 설정을 변경해야 합니다.{nl}설정 변경은 제가 할 수 있지만 최종 결정을 제가 할 수 없습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001840	What I need, Revelator, is for you to make that decision.	이 결정은 계시자, 당신이 해주셔야만 합니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001841	Good.	좋습니다.				네링가의 환영
QUEST_LV_0400_20171128_001842	Suspicion Hauberk's elite servants damaged the Central Control Terminal and carried away parts of it.{nl}I need you to find these parts and repair the device.	의심의 하우벅 부하들이 사원 중앙 장치를 파괴하면서 부품을 가져가 버렸습니다.{nl}우선 부품을 가져와 수리해주십시오.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001843	Once the functions have been set, press the button and the temple's systems will stop running.{nl}This will also affect the systems outside of Narvas Temple. 	그리고 기능 설정이 다 끝나면 최종 결정 버튼을 누르면 잠시 사원의 모든 시설이 작동을 정지할 겁니다.{nl}심지어 나르바스 사원 밖에 있는 시설들도 전부 다요.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001844	Right when the systems reboot use the portal.	곧 다시 작동되고 포탈 장치를 사용하실 수 있을겁니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001845	Take the portal back to Deception Hauberk's Sealed Hall and battle Hauberk.{nl}I will power up the systems altered by Monk Aistis and when they reach the same level of power as Hauberk's I will inform you.	그럼 포탈 장치를 타고 하우벅들이 싸우고 있는 기만의 하우벅 봉인 전당으로 돌아가 그와 싸우세요.{nl}저도 수도사 아이스티스가 개조한 시설에 하우벅을 공격할 만큼의 에너지를 모으면 바로 알려드리겠습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001846	Use the system and attack him.{nl}And I know what I am asking of you is unreasonable. 	시설을 사용해 그를 공격하십시오.{nl}제가 무리한 부탁을 드리고 있는 것 잘 알고 있습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001847	But I am not asking because you are the Revelator.{nl}I am asking because of the courage, will, and power I saw from you today.	그래도 제가 당신에게 이렇게 부탁한 것은 당신이 계시자라서가 아닙니다.{nl}당신에게서 용기와 의지와 강한 힘을 봤기 때문입니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001848	So, I ask that you help me see this to the end.	그러니 마지막까지 잘 부탁드립니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001849	Of the possible functions, some cannot be used.	기능 설정 중에는 일부 기능을 사용할 수 없습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001850	You we able to defeat Demon Lord Hauberk with your courage and powerful will.	그대의 용기와 강력한 의지가 있었기에 마군주 하우벅을 처치했습니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001851	Since all of the temple system's energy was used while fighting Demon Lord Hauberk, it cannot function anymore.	마군주 하우벅을 처치하는데 사원의 모든 에너지를 쏟았기에 더 이상 사원의 시설을 사용할 수 없게 됩니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001852	I am also a part of the temple's system.{nl}This means that if all of its equipment ceases to function, so do I. 	저는 사원의 시설 일부분입니다.{nl}사원의 모든 시설이 정지가 되면 저 또한 정지되고 맙니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001853	That being said, I am honored that, together, we were able to defeat Demon Lord Hauberk.{nl}In your future is a blessing from the Goddess...	그래도 당신과 이렇게 마군주 하우벅을 처치할 수 있어서 영광이었습니다.{nl}당신의 앞 길에 여신들의 축복이 있기를...				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001854	If it's "stone" does it mean the tombstones by the trees?{nl}Let's go check the tombstones.	돌이라면 나무 옆에 있는 비석을 말하는게 아닐까?{nl}비석을 확인해보자.				PC
QUEST_LV_0400_20171128_001855	This time too, will an apple grow from the singing trees?	이번에도 노래하는 나무에서 사과가 나올까요?				메데이나 여신의 사제 인드레아
QUEST_LV_0400_20171128_001856	This time it's a blue apple.{nl}It's like the apples are saying something...but the message isn't clear.	이번에는 파란 색 사과에요.{nl}사과들이 뭔가를 말하는 것 같은데... 확실하게 무엇을 의미하는지 모르겠어요.				메데이나 여신의 사제 인드레아
QUEST_LV_0400_20171128_001857	Parts of the song I understand and others I don't.{nl}However, I know of a place that has pillars with those three colors. 	노래가 무엇을 의미하는지 알듯 모를 듯해요.{nl}그런데 세 가지 색상의 기둥이 있는 곳은 알아요.				메데이나 여신의 사제 인드레아
QUEST_LV_0400_20171128_001858	Let's go straight to Tacasz Stream.{nl}We may learn something from there.	바로 타카스 냇가죠.{nl}일단 거기에 가면 뭔가 알 수 있을거 같아요.				메데이나 여신의 사제 인드레아
QUEST_LV_0400_20171128_001859	The perfect place to hide	몸을 숨기기에 적당한 장소				
QUEST_LV_0400_20171128_001860	It's the perfect place to hide.{nl}Will you hide here?	몸을 숨기기에 전달한 장소이다.{nl}몸을 숨길까?				몸을 숨기기에 적당한 장소
QUEST_LV_0400_20171128_001861	As Suspicion Hauberk and Ambition Hauberk draw near, Deception Hauberk's plan will go down the drain.	의심의 하우벅과 야망의 하우벅에게 걸리면 자칫하면 기만의 하우벅님의 계획이 수포로 돌아갈 수 있습니다.				수도사 아이스티스
QUEST_LV_0400_20171128_001862	Be careful so that you are not discovered by either Suspicion Hauberk nor Ambition Hauberk	의심의 하우벅과 야망의 하우벅에게 들키지 않게 조심히 움직이세요.				수도사 아이스티스
QUEST_LV_0400_20171128_001863	It's time to make the Hauberks fight amongst themselves.	이제부터 하우벅들이 서로 싸우게 만들겁니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001864	I am working to stabilize the systems that were altered by Monk Aistis.	수도사 아이스티스 바꿔놓은 시설들을 어떻게 정상화 시킬지 확인 중입니다.				아가일라 플러리 환영체
QUEST_LV_0400_20171128_001865	This forest carries with it an unidentifiable sound.{nl}Everyone says the forest is either cursed or haunted, but I think there is another reason.	이 숲은 정체 모를 소리가 들려요.{nl}모두들 이 숲은 저주나 귀신 들렸다고 말하지만, 저는 다른 원인이 있다고 생각돼요.				메데이나 여신의 사제 인드레아
QUEST_LV_0400_20171128_001866	People avoid the forest because they can hear sounds coming from it.	이 숲에는 환청이 들린다며 사람들이 피해다녀요.				메데이나 여신의 사제 인드레아
QUEST_LV_0400_20171128_001869	Demon Goddess Giltine came to this place in search of Goddess Laima's revelation.{nl}That revelation should have been for you, Revelator.{nl}Goddess Vaivora believed that Demon Goddess Giltine was looking for a particular book.{nl}One that contained knowledge about her.{nl}But Goddess Laima did not want you to know this much about the revelation.	마신 길티네는 이 곳에서 계시자인 당신에게 전해져야 마땅한 라이마 여신의 계시를 찾고 있습니다.{nl}바이보라 여신은 길티네가 길티네 자신에 관한 내용이 적힌 책을 찾고 있다고 생각하고 있습니다.{nl}라이마 여신은 당신에게 이번 만큼은 계시를 허락하지 않으셨습니다.				네링가
QUEST_LV_0400_20171128_001870	This revelation contains truths meant for Giltine.{nl}You must do your best to lose it.{nl}Neringa will tell you Goddess Laima's predictions at the time when you are meant to know.	이 계시는 길티네에게 전해질 것입니다.{nl}당신은 그 것을 최선을 다하여 빼앗겨야 합니다.{nl}라이마 여신의 예지는 필요한 시기에 필요한 만큼 저 네링가를 통해 당신에게 전달 될 것입니다.				네링가
QUEST_LV_0400_20171128_001871	Put your faith in Goddess Laima and Neringa shall work with you.	당신은 라이마 여신을 믿고 저 네링가와 함께 행동하셔야 합니다.				네링가
QUEST_LV_0400_20171128_001872	Outside of us, no one else must learn of Goddess Laima's prediction.	그리고 저 네링가와 당신을 제외한 누구도 라이마 여신의 예지를 알아차려선 안 됩니다.				네링가
QUEST_LV_0400_20171128_001873	This is Goddess Vaivora's Fantasy Library, which has on record all of the world's knowledge and history.{nl}In this place, you can only view the information meant for you.{nl}You will not be able to see the books that do not.	바이보라 여신이 관장하는 이 환상도서관은 세상의 모든 지식과 역사가 기록되는 곳 입니다.{nl}당신은 이 곳에서 당신이 받아들일 수 있는 정보만을 관람할 수 있습니다.{nl}당신이 받아들일 수 없는 정보는 책 조차 보이지 않을 것 입니다.				네링가
QUEST_LV_0400_20171128_001874	This place has history and wisdom about humanity that even the Goddesses themselves do not know about.	또한 이 곳엔 인간의 역사와 지혜는 물론 여신들 자신조차 모르는 정보가 있습니다.				네링가
QUEST_LV_0400_20171128_001875	In the far future, when you are ready to learn of it, you will be able to view it too.{nl}But now is not that time. 	먼 훗날 당신이 받아들일 준비가 된다면 당신은 그 것들을 관람할 수도 있을 것 입니다.{nl}하지만 지금은 아닙니다.				네링가
QUEST_LV_0400_20171128_001876	Neringa knew you would accept the invitation.{nl}And there is much that needs to be said.	저 네링가는 당신이 부름이 응할 것이란걸 알고 있었습니다.{nl}그리고 당신에게 전해야할 것들이 있습니다.				네링가
QUEST_LV_0400_20171128_001877	You and Neringa will go together to Goddess Vaivora's domain.{nl}Humans are meant to approach the location primarily by invitation.{nl}But this is still not the case.{nl}There is something you need to know.	{nl}당신은 지금부터 바이보라 여신의 영역으로 저 네링가와 함께 갈 것 입니다.{nl}인간으로서 다가가선 안 될 불가침의 장소에 최초로 초대받을 것 입니다.{nl}하지만 아직은 아닙니다.{nl}당신이 지금부터 알아야할 이야기가 있습니다.				네링가
QUEST_LV_0400_20171128_001878	Starting from Neringa...	{nl}저 네링가로부터..				네링가
QUEST_LV_0400_20171128_001879	Revelator, you must have some concerns about this current situation.{nl}Neringa will convey Goddess Laima's will to you.{nl}Yet only at the times deemed right.	계시자인 당신은 지금의 사건에 많은 의문이 들 것 입니다.{nl}저 네링가가 라이마 여신의 의지를 당신에게 전할 것 입니다.{nl}당신에게 필요한 시기에 필요한 만큼 말이죠.{nl}				네링가
QUEST_LV_0400_20171128_001880	Together with Neringa, you will go to Fantasy Library.{nl}There you will meet with Goddess Vaivora and her Kupole helper.{nl}They will not welcome a human to the Fantasy Library.{nl}Please do not forget this.	이제 당신은 저 네링가와 함께 환상도서관으로 들어가야 합니다.{nl}그 곳에서 당신은 바이보라 여신과 그녀를 수행하는 큐폴들을 만날 것 입니다.{nl}그들은 인간이 환상도서관에 들어선걸 환영하지 않을 것 입니다.{nl}잊지 마십시오.				네링가
QUEST_LV_0400_20171128_001881	Neringa recommended you for an invitation.{nl}You are here because Neringa helped you to gain the Goddess' trust.{nl}Please continue to build her trust in you.{nl}Focus on listening to her and completing her requests.	{nl}당신은 저 네링가의 추천으로 초대받은 것 입니다.{nl}지금 당신의 존재는 저 네링가에 의해서만 여신에게 신뢰받을 수 있습니다.{nl}우선은 여신의 신뢰를 얻으십시오.{nl}여신의 말에 귀를 기울이고 부탁받은 일에 전념하십시오.				네링가
QUEST_LV_0400_20171128_001882	Neringa will go first and wait for you.	{nl}먼저가서 기다리겠습니다.				네링가
QUEST_LV_0400_20171128_001883	So, you are the Revelator.{nl}I have heard about you from Neringa.{nl}Where you come from and where you are being pulled towards...I have heard it all.	그래, 당신이 계시자로군요.{nl}네링가로부터 당신에 대한 대부분의 이야기를 들었습니다.{nl}당신이 어디서 왔고 어디로 이끌려 가는지.. 모든 걸 말입니다.				여신 바이보라
QUEST_LV_0400_20171128_001884	{nl}Yet, I still have reservations about Neringa's judgement in inviting you here.	{nl}그렇기에 당신을 이 곳에 초대한 네링가의 판단에 의문이 듭니다.				여신 바이보라
QUEST_LV_0400_20171128_001885	{nl}I assume you have already heard from Neringa what it that we do.	{nl}네링가로부터 우리가 무엇을 하려고 하는지 들으셨겠지요?				여신 바이보라
QUEST_LV_0400_20171128_001886	{nl}I asked Neringa as well.{nl}What can a human do for us here?	{nl}저는 네링가에게 물었지요.{nl}인간이 과연 이 곳에서 무엇을 할 수 있는가?				여신 바이보라
QUEST_LV_0400_20171128_001887	You will have to prove yourself through sacrifice to answer that question.	{nl}당신은 이 질문에 자신을 희생하여 증명해야할 것 입니다.				여신 바이보라
QUEST_LV_0400_20171128_001888	I strive to prevent humans like you from interrupting the Goddesses' work.{nl}Go help Neringa.{nl}That is something you can do.	제 바램은 인간인 당신이 여신의 일이 방해받지 않도록 노력하는 것 입니다.{nl}네링가를 도우십시오.{nl}그게 곧 저를 돕는 것 입니다.				여신 바이보라
QUEST_LV_0400_20171128_001889	As you can see, at the moment there is no opportunity for you to join Goddess Vaivora's plans.{nl}So, solve her smaller issues to gain her trust.	보신 것처럼 지금은 바이보라 여신의 계획에 당신이 비집고 들어갈 부분이 없습니다.{nl}그래서 여신의 작은 고민거리들을 해결해서 신뢰를 얻어야 합니다.				네링가
QUEST_LV_0400_20171128_001890	The defensive system in Sausis Room 9 is weak, allowing demons to trespass easily.{nl}But Goddess Vaivora's Kupole cannot stop them alone.{nl}It would be good to take her place.{nl}Defeat a few of the demons and you will gain a lot of her trust.	{nl}사우시스 9관은 방어시설이 약하여 현재 많은 수의 마족들이 침입해 들어오고 있습니다.{nl}하지만 바이보라 여신의 큐폴들만으론 막아낼 수 없죠.{nl}당신이 그 자리를 대신해주십시오.{nl}마족 몇 마리 처치하는 것만으로도 큰 신뢰를 얻을 수 있을 겁니다.				네링가
QUEST_LV_0400_20171128_001891	Your ability is already known.{nl}How much you can do is also already known.{nl}Meaning, what you need to know is already known.	당신의 실력은 이미 알고 있습니다.{nl}당신이 어디까지 할 수 있는지도 알고 있습니다.{nl}그래서 당신이 해야할 일도 알 수 있습니다.				네링가
QUEST_LV_0400_20171128_001892	You did well.{nl}Right now Goddess Vaivora is in Valandis Room 3 preparing a trap to capture Demon Goddess Giltine.{nl}She thinks that Giltine wants to get her hands on the book that's about her.{nl}It's not proper work for a goddess, but Giltine won't fall for just any trap.	잘 하셨습니다.{nl}현재 바이보라 여신은 발란디스 2관에서 마신 길티네를 잡기 위한 함정을 준비 중입니다.{nl}바이보라 여신은 길티네가 그녀 자신에 대해 기록된 책을 손에 넣길 원한다고 생각하십니다.{nl}여신에겐 안타까운 일이지만 길티네는 함정에 걸리지 않을 것입니다.				네링가
QUEST_LV_0400_20171128_001893	You will have to work hard to gain Goddess Vaivora's trust.{nl}But the time, and the work that you have to do, has already been decided.	바이보라 여신이 당신을 신뢰하게 만드는 데는 많은 노력이 필요합니다.{nl}하지만 시간은 정해져 있고 당신이 해야할 일도 정해져 있습니다.				네링가
QUEST_LV_0400_20171128_001894	Set your mind towards protecting the Goddess' very precious records.{nl}Everywhere is flooded with demons destroying them.{nl}Please go and collect these Scattered Records.{nl}Doing something as simple as this will surely attract the Goddess' attention.	{nl}당신은 여신이 매우 소중히 여기는 기록물들을 보호한다면 큰 효과를 거둘 수 있을 겁니다.{nl}특히 지금은 마족들이 사방에서 난립하여 기록물들을 파괴하고 다니고 있습니다.{nl}흩어진 기록지들을 모아오십시오.{nl}그 것만으로도 여신의 관심을 살 수 있습니다.				네링가
QUEST_LV_0400_20171128_001895	It would be a great honor for a human to be involved in the fate of the Goddesses. 	여신들의 운명에 인간이 관여할 수 있다는 건 큰 영광일 것입니다.				네링가
QUEST_LV_0400_20171128_001896	Doing this much will draw the Goddess' attention.	이정도면 충분히 관심을 살 수 있을 겁니다.				네링가
QUEST_LV_0400_20171128_001897	Goddess Vaivora believes that if Giltine is removed everything will be solved.{nl}This means isolating her from the rest of the world.{nl}But everything that happens is influenced by the demons themselves.{nl}Even if Demon Goddess Giltine disappears other, more uncontrollable versions of her will take her place. 	{nl}바이보라 여신은 마신 길티네를 없애면 모든일이 해결될거라고 생각하고 있습니다.{nl}정확히는 길티네를 이 세계에서 영원히 격리시킬 생각이지요.{nl}하지만 이 세계에 마족들의 영향으로 벌어지는 모든 일은 신수 그 자체에 원인이 있습니다.{nl}마신 길티네가 사라지면 여신이 감당할 수 없는 제 2의 3의 길티네가 등장할 것입니다.				네링가
QUEST_LV_0400_20171128_001898	{nl}Sadly, Goddess Vaivora does not have faith in Goddess Laima's predictions.{nl}She also does not have faith in you, who was selected by Laima.{nl}Therefore, here, together with the hand of faith, you must match Goddess Laima's prediction.	{nl}안타깝게도 바이보라 여신은 라이마 여신의 예지를 믿지 않으셨습니다.{nl}그러기에 라이마 여신이 선택한 당신의 존재도 신뢰하지 않으시지요.{nl}그래서 당신은 여기서 저 라이마와 함께 운명의 초침을 라이마 여신의 예지에 맞출 필요가 있습니다.				네링가
QUEST_LV_0400_20171128_001899	Kupole Rugile is alone in Sausis Room 9 dealing with the demons.{nl}Despite being Vaivora's Kupole, she will not be able to handle them all alone.{nl}You must help Kupole Rugile.	사우시스 9관은 현재 큐폴 루길레가 단독으로 마족들을 상대하고 있습니다.{nl}아무리 바이보라의 큐폴이어도 이렇게 많은 마족들을 혼자 상대할 수는 없습니다.{nl}당신은 큐폴 루길레를 도와야합니다.				네링가
QUEST_LV_0400_20171128_001900	{nl}However, Vaivora's Kupole will be weary of you since you are a human.{nl}Before approaching her, remove the Kupole trap set by the demons.{nl}Rugile will show interest in you after this.{nl}And,of course, this interest will be conveyed to Goddess Vaivora.	{nl}하지만 갑작스레 다가가면 바이보라의 큐폴은 인간인 당신을 경계할 것 입니다.{nl}그러니 루길레에게 접근하기 전에 마족들이 설치한 큐폴 덫을 제거하십시오.{nl}당신의 행위를 본 루길레가 당신에게 관심을 보일 것 입니다.{nl}물론 그 관심은 바이보라 여신에게 전해지겠지요.				네링가
QUEST_LV_0400_20171128_001901	We must be aware of the situation.{nl}Observe everything and tell Neringa.	우리는 상황을 정확히 인지해야 합니다.{nl}모든 걸 관찰하고 저 네링가에게 말해주십시오.				네링가
QUEST_LV_0400_20171128_001902	Kupole Rugile	큐폴 루길레				
QUEST_LV_0400_20171128_001903	You are the human Neringa invited.{nl}There is something a human can do to to help us...	당신은 네링가님이 초대하신 인간이시군요.{nl}인간이 이 곳에서 우리들을 도울 일이 생기다니..				큐폴 루길레
QUEST_LV_0400_20171128_001904	You seem strong enough and ready to serve the goddess.{nl}If there is no other place you must be, can you help me?	{nl}당신은 충분히 강하고 여신을 위해 봉사할 준비가 된 것 같군요.{nl}달리 부르는 곳이 없다면 저를 도와주실 수 있겠습니까?				큐폴 루길레
QUEST_LV_0400_20171128_001905	It's a difficult situation.{nl}Vaivora and I sealed off all of the passages used by the demons.{nl}But how are they still able to enter?	곤란한 상황입니다.{nl}분명 바이보라님과 함께 이 곳으로 통하는 모든 마족들의 통로를 봉쇄했습니다.{nl}하지만 이 녀석들은 도대체 어디서 나오는 걸까요?				큐폴 루길레
QUEST_LV_0400_20171128_001906	{nl}Certainly, by someone's help they are entering.{nl}This scroll can detect the small gaps in which the demons are using to invade.{nl}With this scroll, find the point of invasion and remove it.{nl}I will not be able to hold out for long if this continues.	{nl}확실한 건 누군가의 도움으로 그들이 이곳으로 넘어오고 있습니다.{nl}이 스크롤은 희미한 차원의 틈새를 통해 침공하는 마족들을 감지할 수 있습니다.{nl}스크롤을 사용하여 마족들의 침공지점을 찾아 제거해 주세요.{nl}이 이상 녀석들이 밀고들어오면 저도 오래 버틸 수 없습니다.				큐폴 루길레
QUEST_LV_0400_20171128_001907	This place has been run by Goddess Vaivora and the Kupoles for a long time.{nl}This place is unbeknownst even to the followers of Vaivora.	이 곳은 아주 오랫동안 바이보라 여신과 큐폴들에 의해 관리되어왔습니다.{nl}바이보라 여신의 추종자들 조차도 이 곳의 존재를 모르도록 각별히 주의해왔지요.				큐폴 루길레
QUEST_LV_0400_20171128_001908	Well done.{nl}Maybe you will be able to help Goddess Vaivora just like us Kupoles.	수고하셨습니다.{nl}어쩌면 당신은 우리 큐폴들처럼 바이보라 여신께 도움이 될지도 모르겠군요.				큐폴 루길레
QUEST_LV_0400_20171128_001909	It's more than just a few demons that have entered.{nl}And they are ruining the library.{nl}I do not know what it is they seek, but I cannot allow them to touch the records at will.	이미 쳐들어온 마족들의 숫자도 한 둘이 아니군요.{nl}녀석들이 도서관의 소중한 기록들을 헤집고 있습니다.{nl}무엇을 찾는지 몰라도 우리 기록을 마족들이 마음대로 건드리게 놔둘 수 없습니다.				큐폴 루길레
QUEST_LV_0400_20171128_001910	{nl}Please get rid of the demons you see in the area.	{nl}주변에서 보이는 대로 녀석들을 처치해 주세요.				큐폴 루길레
QUEST_LV_0400_20171128_001911	Possibly the records of the great and unnamed kings have already disappeared. {nl}As time passes, so will more and more records.{nl}Please stop the demons.	어쩌면 벌써 어느 위대한 위인이나 이름모를 왕국의 기록이 사라졌을 수도 있습니다.{nl}시간을 지체할 수록 소실되는 기록이 많아질겁니다.{nl}녀석들을 막아주세요.				큐폴 루길레
QUEST_LV_0400_20171128_001912	Thank you so much.{nl}Thanks to you we can protect the records that are under our care.	정말 감사합니다.{nl}당신의 도움으로 우리가 지켜야할 많은 기록들을 보호할 수 있었습니다.				큐폴 루길레
QUEST_LV_0400_20171128_001913	After seeing your actions here, it seems you would be an even greater help to the Goddess.{nl}We will tell the Goddess of your courage and sacrifice.{nl}Now return to Neringa and tell her of your accomplishments.	당신은 이 곳에서 마족들을 처리하는 것 보단 여신을 돕는 것이 좋을 것 같습니다.{nl}바이보라 여신께 당신이 보여준 용기와 희생을 알릴 것 입니다.{nl}당신도 네링가님에게 돌아가서 당신이 거둔 성과를 알려드리십시오.				큐폴 루길레
QUEST_LV_0400_20171128_001914	And, by all means, please use your power in the correct place.	{nl}부디 당신의 힘을 올바른 곳에 사용하시길 바랍니다.				큐폴 루길레
QUEST_LV_0400_20171128_001915	You have returned.{nl}The news of you helping Rugile has been passed on to Goddess Vaivora.{nl}We can now move on to the next stage. 	잘 돌아오셨습니다.{nl}당신이 루길레를 도와준 사실이 바이보라 여신의 귀에도 들어갔을 겁니다.{nl}우린 이제 다음 단계로 넘어갈 수 있습니다.				네링가
QUEST_LV_0400_20171128_001916	You with Neringa will meet someone you have had a long ill-fated relationship with.{nl}Let's go to Sausis Room 10.{nl}	{nl}저 네링가와 당신은 당신과 오랜 악연이 있는 인물과 조우할 것 입니다.{nl}우선 사우시스 10관으로 이동합시다.{nl}				네링가
QUEST_LV_0400_20171128_001917	You are the first to be invited here.{nl}In the past, there was commotion because of those who were not invited.	당신은 이 곳에 초대받은 첫 손님입니다.{nl}과거엔 초대받지 않은 손님들 때문에 한 바탕 소동이 벌어진 적도 있었지요.				큐폴 루길레
QUEST_LV_0400_20171128_001918	Not yet.{nl}I will call you when it is time.	아직 때가 아닙니다.{nl}당신을 인도할 때가 되면 당신을 부르겠습니다.				네링가
QUEST_LV_0400_20171128_001919	Slowly more and more demons are invading.{nl}It's hard for me to figure out alone how they are coming here.{nl}I've done all I've could but it's not enough.{nl}However, if you can help me, I will be able to gather some time.	마족들의 침입이 점점 더 많아지고 있습니다.{nl}저 혼자선 그들이 어떻게 이쪽으로 넘어오는지 정확히 알아내기 힘듭니다.{nl}할 수 있는 모든 일을 했지만 역부족이었습니다.{nl}하지만 당신이 도와주신다면 적어도 시간은 벌 수 있을 것 같습니다.				큐폴 루길레
QUEST_LV_0400_20171128_001920	Suspicious magic gathering demons have been found.{nl}If you can defeat them, it will decrease the amount of demons coming this way.{nl}Please do this for us.	{nl}마력을 수집하고 있는 수상한 마족들을 발견했습니다.{nl}어쩌면 녀석들을 처치해서 이 곳으로 넘어오는 마족들을 줄일 수 있을지도 모릅니다.{nl}부탁드립니다.				큐폴 루길레
QUEST_LV_0400_20171128_001921	Although I know a great scale of the Fantasy Library, there are thousands of areas.{nl}If the demons enter through another location this will cause huge problems.	제가 알고 있는 환상도서관의 규모만해도 수 천여개의 지역이 있습니다.{nl}마족들이 다른 지역에 있다가 넘어오는 것이라면 문제가 정말 커질지도 모르겠군요.				큐폴 루길레
QUEST_LV_0400_20171128_001922	At least I have one less nuisance to deal with.{nl}I appreciate your help.	적어도 제가 시도해봐야할 골칫거리가 하나 줄었군요.{nl}당신의 도움에 진심으로 감사드립니다.				큐폴 루길레
